recording,loc,r3d_path,frame_id,time_sec,person_count,count_bucket,primary_band,primary_dist_conf2,primary_dist_conf1,primary_gt_distance_m,primary_yolo_conf,primary_bbox_area,primary_sharpness,quality_score,dist_bin_05,boundary_bin_01
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,180,3.001168749993667,2,2,3-5,3.138671875,3.1484375,3.138671875,0.8991492986679077,42347.38544506021,959.0121808598101,0.212058094056561,3.0,3.1
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,204,3.4013241671491414,2,2,3-5,3.443359375,3.4453125,3.443359375,0.9087360501289368,46365.52381391078,887.638597581304,0.20828699542866688,3.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,240,4.001557417213917,2,2,3-5,3.927734375,3.94140625,3.927734375,0.9097589254379272,38878.92199777253,733.6637602105656,0.1517321690137546,3.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,264,4.401712750084698,2,2,3-5,4.14453125,4.1484375,4.14453125,0.9251390099525452,41499.828065726906,1321.7381939264337,0.2548721054626195,4.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,288,4.8018680000677705,2,2,3-5,4.55859375,4.58203125,4.55859375,0.871548056602478,26172.028836362064,1763.2783282290732,0.13236760539061215,4.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,312,5.202023416990414,1,1,3-5,4.9375,4.94140625,4.9375,0.8996630907058716,23470.406573161483,1691.2391043109808,0.18161556054890962,4.5,4.9
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,348,5.802256125025451,1,1,>5,5.62109375,5.6328125,5.62109375,0.9156431555747986,19581.626758212224,1840.3274759790913,0.1500938442290544,5.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,384,6.4024887080304325,1,1,>5,6.27734375,6.28125,6.27734375,0.8836967349052429,14856.881682783365,2155.1623256056137,0.10281129040299322,6.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,408,6.802643625065684,1,1,>5,6.6484375,6.671875,6.6484375,0.912829577922821,13465.541841253638,1820.2825905321079,0.08023049347131847,6.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,432,7.202798625221476,1,1,>5,7.06640625,7.08203125,7.06640625,0.8644738793373108,11816.643289731815,1872.3742379831294,0.02330080030228884,7.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,492,8.203185667051002,1,1,>5,,8.140625,8.140625,0.8474704027175903,8449.41208447516,1633.9093447142343,0.0,8.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,540,9.0034950831905,1,1,>5,,9.23828125,9.23828125,0.7875865697860718,6512.873245975934,2180.7261629099444,0.0,9.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,852,14.205503458157182,1,1,>5,9.328125,8.15625,9.328125,0.862937331199646,9022.695160746574,2812.727286186282,0.0029117356442221612,9.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,876,14.60565770813264,1,1,>5,8.5078125,7.6328125,8.5078125,0.824819803237915,9631.246969560161,3059.088799563339,0.011350826632596381,8.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,912,15.205889042001218,1,1,>5,7.283203125,7.2109375,7.283203125,0.8689653277397156,11421.981249645352,2497.81558330795,0.02473611456202498,7.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,948,15.806120333028957,1,1,>5,6.7421875,6.7421875,6.7421875,0.8668947815895081,10737.22132081166,2378.0109470761595,0.06862593665770358,6.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1224,20.407890833215788,1,1,>5,5.4453125,5.45703125,5.4453125,0.8929458856582642,17669.08113721758,2279.7970728873993,0.15934810667803226,5.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1248,20.808044500183314,1,1,>5,5.0078125,5.01171875,5.0078125,0.89121013879776,29924.516219297424,1742.9760296746563,0.12485081888720814,5.0,5.0
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1272,21.208198208129033,1,1,3-5,4.453125,4.46484375,4.453125,0.8622447848320007,33667.51552377641,1470.614348355342,0.2045958022718366,4.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1296,21.60835179220885,1,1,3-5,3.751953125,3.80859375,3.751953125,0.882693886756897,42721.42989065498,1554.6758821831163,0.21154276047319603,3.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1320,22.008505375124514,1,1,3-5,3.294921875,3.302734375,3.294921875,0.9254034161567688,49448.25184108317,1250.7417574614847,0.30338579921625747,3.0,3.2
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1356,22.608735542045906,1,1,<3,2.529296875,2.53125,2.529296875,0.9369507431983948,66938.14163600653,1029.4392454690287,0.32947788774381753,2.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1524,25.409808333031833,1,1,3-5,3.037109375,2.9296875,3.037109375,0.9304386973381042,80632.93793532439,591.2141246287179,0.062360477749503214,3.0,3.0
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1548,25.809961333172396,1,1,<3,2.2890625,2.30078125,2.2890625,0.8940938711166382,47086.21626889333,848.8102413463535,0.18026191417270104,2.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1572,26.210114333080128,1,1,<3,2.64453125,2.646484375,2.64453125,0.8964777588844299,47198.53436334059,925.5635140654173,0.24909493180584483,2.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1596,26.61026725010015,1,1,3-5,3.001953125,3.01953125,3.001953125,0.9336712956428528,63925.63722031005,1194.8605220493844,0.2917512817100866,3.0,3.0
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1620,27.01042008306831,1,1,3-5,3.4375,3.4453125,3.4375,0.8903834819793701,37594.5932803005,1118.6689539709043,0.1783356131082038,3.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1668,27.810725750168785,2,2,<3,2.494140625,2.49609375,2.494140625,0.9317190647125244,49649.62652479112,940.3728843140548,0.23938036500497115,2.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1692,28.210878500016406,2,2,<3,2.921875,2.9453125,2.921875,0.900721549987793,57072.090332703665,1175.058907814598,0.05173957596159734,2.5,2.9000000000000004
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1716,28.61103120818734,2,2,3-5,3.494140625,3.501953125,3.494140625,0.924858570098877,42780.196747899055,1274.4285821600215,0.17179565105130631,3.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1752,29.211260000010952,2,2,3-5,4.24609375,4.26953125,4.24609375,0.8927783370018005,32949.276631087065,1456.6589806841707,0.13767697267574178,4.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1788,29.811488792067394,2,2,>5,5.0390625,5.0625,5.0390625,0.8875524401664734,23233.788262968883,1638.848007168628,0.10731313315958073,5.0,5.0
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1812,30.211641375208274,2,2,>5,5.59765625,5.625,5.59765625,0.8952240943908691,18941.070781186223,1793.545613003612,0.14397942833158586,5.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1848,30.811870083212852,2,2,>5,6.36328125,6.38671875,6.36328125,0.8861462473869324,14683.73161867261,2150.4007099439127,0.08343777632372913,6.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1908,31.812251042108983,2,2,>5,7.64453125,7.6640625,7.64453125,0.8369514346122742,10200.519373714924,2192.2219803305597,0.011555510827534369,7.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1932,32.212403333047405,2,2,>5,8.0703125,8.1015625,8.0703125,0.8128281831741333,10203.42313510552,1823.640292871529,0.007112839081723917,8.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1956,32.61255570803769,2,2,>5,,8.703125,8.703125,0.8146088123321533,6753.9014546871185,1879.5530010845675,0.0,8.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,1980,33.01270787511021,2,2,>5,,9.328125,9.328125,0.7372779250144958,7672.42295242846,1641.7992395540377,0.0,9.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2148,35.81377287511714,1,1,>5,,13.87109375,13.87109375,0.7487755417823792,3270.449353516102,1951.4379848267808,0.0,13.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2580,43.0165065000765,2,2,>5,,10.3828125,10.3828125,0.8220366835594177,5844.442737948149,3013.248284868891,0.0,10.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2604,43.4166581670288,2,2,>5,,9.87109375,9.87109375,0.8432344198226929,7227.570489244536,2941.7238033726803,0.0,9.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2652,44.21696141711436,2,2,>5,8.0390625,8.0859375,8.0390625,0.8342732191085815,9510.727301582694,2834.2509121625967,0.0005673115855333088,8.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2676,44.61711308313534,2,2,>5,7.5625,7.5625,7.5625,0.8419737219810486,10376.055870149285,3042.900528896874,0.010449855125330192,7.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2700,45.01726462505758,2,2,>5,7.00390625,7.015625,7.00390625,0.8460085391998291,10869.100529383868,3165.677495284167,0.11309128489326953,7.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2796,46.61787100019865,2,2,>5,5.05078125,5.0859375,5.05078125,0.8698747754096985,23305.626490741968,2212.7328476886455,0.04017723340360213,5.0,5.0
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2820,47.01802250021137,2,2,3-5,4.720703125,4.73046875,4.720703125,0.8723264932632446,26220.189337307587,2028.5133795531688,0.15538642666301017,4.5,4.7
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2844,47.418174042133614,2,2,3-5,4.20703125,4.21875,4.20703125,0.8991013765335083,35784.6243246831,1874.263694025674,0.22398770245477312,4.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2868,47.81832554214634,2,2,3-5,3.744140625,3.75390625,3.744140625,0.8933659791946411,38494.59007511847,1950.171224157825,0.22739248537966414,3.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2892,48.218477042159066,2,2,3-5,3.296875,3.31640625,3.296875,0.8966760635375977,44032.23666112963,1682.243376703813,0.154173260765556,3.0,3.2
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2916,48.6186286250595,2,2,<3,2.9013671875,2.9296875,2.9013671875,0.9371049404144287,61229.035236581694,1363.6176837098594,0.23055457671670693,2.5,2.9000000000000004
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2940,49.018780125072226,3,3+,<3,2.548828125,2.55859375,2.548828125,0.8723835945129395,50922.106691552326,1087.0726922804815,0.2097838504129521,2.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2964,49.41893162508495,2,2,<3,2.1748046875,2.1875,2.1748046875,0.8923600912094116,59515.38730023941,783.5255023076132,0.05233869921461103,2.0,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,2988,49.81908308318816,1,1,<3,,2.9814453125,2.9814453125,0.7099605798721313,8358.220460826444,263.50030350463476,0.0,2.5,2.9000000000000004
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3228,53.82059845817275,1,1,>5,,9.5859375,9.5859375,0.7619022727012634,6292.288265468553,3431.2913398830606,0.0,9.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3336,55.62128070811741,1,1,>5,8.8984375,8.2734375,8.8984375,0.8899117708206177,12423.407109126449,1369.3374951642363,0.0010963867393519653,8.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3372,56.22150816721842,1,1,>5,,9.5859375,9.5859375,0.7819045782089233,10672.904207512736,1675.9177591293972,0.0,9.5,
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3420,57.02181150019169,2,2,3-5,4.703125,4.7109375,4.703125,0.8836864829063416,32326.914688118733,1535.4122589315687,0.09603295370885374,4.5,4.7
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3456,57.62203895812854,2,2,3-5,4.9609375,4.96875,4.9609375,0.8764761090278625,22241.092454522848,1256.6313313129435,0.10438067884565778,4.5,4.9
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3480,58.02219058317132,2,2,>5,5.19140625,5.205078125,5.19140625,0.8901282548904419,26976.410803869367,858.0660771410624,0.03298533353838013,5.0,5.1000000000000005
Garage3,Garage,E:\Research\Proximity\Analysis\Expe1\Garage3\Shareable\2026-06-25--15-04-14.r3d,3588,59.82287250016816,1,1,>5,6.296875,6.30859375,6.296875,0.8364854454994202,11786.542483069003,1646.2899734650093,0.0896209460214145,6.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,114,3.8014624170027673,2,2,<3,,2.041015625,2.041015625,0.9120753407478333,69464.79272688925,742.8267159747685,0.0,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,132,4.401693334104493,2,2,<3,1.7939453125,1.810546875,1.7939453125,0.8669652342796326,65758.3209840469,660.9398881293745,0.21206249795120313,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,144,4.801847208989784,2,2,<3,2.3671875,2.376953125,2.3671875,0.9251383543014526,69030.04672562331,861.2635553402973,0.18089380922499218,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,162,5.402078000130132,2,2,<3,2.44140625,2.451171875,2.44140625,0.9352498054504395,73348.72133907024,1140.4290687951295,0.3937667364493058,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,174,5.802231917157769,2,2,<3,2.7578125,2.76171875,2.7578125,0.9392415881156921,56970.99650636315,1184.8778287145742,0.3320924759452565,2.5,2.7
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,186,6.202385833952576,2,2,3-5,3.0859375,3.087890625,3.0859375,0.9038271903991699,44072.91566754412,946.9437926830637,0.25000784053070096,3.0,3.0
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,204,6.802616833942011,2,2,3-5,3.578125,3.5859375,3.578125,0.8821667432785034,39527.98940076493,995.2335867874905,0.20248232232501046,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,216,7.202770750038326,2,2,3-5,3.923828125,3.939453125,3.923828125,0.9050577878952026,39386.577931763604,881.2881447291935,0.13539285212490626,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,228,7.602924792096019,2,2,3-5,4.34375,4.359375,4.34375,0.9202275276184082,36531.56352607347,1049.6111205788375,0.14338836443587863,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,240,8.003078834153712,2,2,3-5,4.6328125,4.640625,4.6328125,0.8835379481315613,30159.733736858703,1293.0694574079891,0.15452852917382798,4.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,258,8.603309834143147,2,2,>5,5.14453125,5.158203125,5.14453125,0.9072805643081665,21151.62347227335,1584.3062340761633,0.14398334989209585,5.0,5.1000000000000005
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,282,9.40361783397384,3,3+,>5,5.8671875,5.87890625,5.8671875,0.9221401214599609,16795.263771764934,1888.5743459529876,0.10654823004497926,5.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,306,10.203925749985501,3,3+,>5,7.40234375,6.244140625,7.40234375,0.5884935855865479,18226.515759564936,1708.4988531993831,0.011820274446823332,7.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,336,11.204310875153169,3,3+,>5,5.34765625,5.35546875,5.34765625,0.8462837934494019,14756.398471020162,1287.2358683175478,0.060375562752391906,5.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,354,11.804542083991691,4,3+,>5,5.0859375,5.12109375,5.0859375,0.7844749689102173,17862.85039924085,1728.2515238982794,0.05529807530544027,5.0,5.0
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,384,12.80492720915936,3,3+,>5,,6.81640625,6.81640625,0.8232758641242981,15724.94128920883,1480.798329078482,0.0,6.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,396,13.205081291962415,2,2,>5,,8.8984375,8.8984375,0.768246054649353,7610.9324585888535,1912.3875581817308,0.0,8.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,426,14.205466584069654,2,2,>5,,9.71875,9.71875,0.7276435494422913,5793.242345172912,1960.8859373788525,0.0,9.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,444,14.805697791976854,2,2,>5,,9.8828125,9.8828125,0.8032088279724121,5402.2442235946655,2414.6207771180248,0.0,9.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,456,15.205851959064603,2,2,>5,,10.20703125,10.20703125,0.8010688424110413,5038.094677738845,1449.181661659616,0.0,10.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,474,15.80608320911415,2,2,>5,,10.0546875,10.0546875,0.8983668088912964,6311.875390847214,2266.3675481095356,0.0,10.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,498,16.60639158403501,2,2,>5,,14.8203125,14.8203125,0.7639978528022766,4531.061147840694,2134.4500358308387,0.0,14.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,516,17.20662287506275,2,2,>5,,15.4921875,15.4921875,0.7793232798576355,4490.628411993384,2131.506764259552,0.0,15.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,534,17.806854084134102,2,2,>5,,15.7734375,15.7734375,0.7647789120674133,5462.751814059913,1943.4505989749653,0.0,15.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,546,18.20700841699727,1,1,>5,,13.45703125,13.45703125,0.8038253784179688,4508.613016605377,2802.128524343622,0.0,13.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,588,19.60754816699773,1,1,>5,,10.734375,10.734375,0.7642664313316345,3932.9564324039966,2983.293473123318,0.0,10.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,612,20.407856750069186,2,2,>5,,10.671875,10.671875,0.8173455595970154,5825.951653473079,2927.9875772816727,0.0,10.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,630,21.00808829208836,3,3+,>5,6.236328125,5.26953125,6.236328125,0.8775196671485901,24939.214478082955,1088.153837028611,0.004581969640449009,6.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,642,21.408242458943278,3,3+,>5,5.22265625,5.2421875,5.22265625,0.8887078166007996,30460.604698866606,732.2309754159958,0.03278698232990605,5.0,5.2
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,654,21.808396792039275,3,3+,>5,5.1796875,5.21875,5.1796875,0.9082385301589966,29218.7281882111,1036.1181332360327,0.03770515432309694,5.0,5.1000000000000005
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,666,22.20855108415708,3,3+,>5,5.08984375,5.125,5.08984375,0.8523767590522766,16032.323738694191,1537.6176979797979,0.06540611578433313,5.0,5.0
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,678,22.60870537511073,3,3+,3-5,4.79296875,4.8203125,4.79296875,0.8808273673057556,26973.723799696192,798.500887816177,0.05534967840154973,4.5,4.7
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,690,23.008859750116244,2,2,3-5,4.75390625,4.76171875,4.75390625,0.8976424932479858,36605.15286695212,1248.0747890987097,0.09031467977689905,4.5,4.7
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,708,23.609091209014878,3,3+,3-5,4.46875,4.48828125,4.46875,0.8979498744010925,40382.87894583866,1571.7739970134162,0.06975646581874062,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,732,24.40939991711639,2,2,>5,6.125,6.13671875,6.125,0.8959388136863708,17236.315222408623,2723.0122995504,0.09731161124386295,6.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,744,24.809554292121902,2,2,>5,5.69140625,5.6953125,5.69140625,0.890631914138794,17575.603835675865,2438.7421692731755,0.1354916539208281,5.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,756,25.20970854209736,2,2,>5,5.28515625,5.29296875,5.28515625,0.9069138765335083,25395.610560122877,2187.6369803087327,0.10234221640896773,5.0,5.2
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,774,25.809940292034298,2,2,3-5,4.58984375,4.61328125,4.58984375,0.8738026022911072,27326.354379331693,1990.04305988425,0.2362430698894251,4.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,786,26.210094584152102,2,2,3-5,4.19921875,4.19921875,4.19921875,0.8861276507377625,43332.22923890501,1909.7657733643364,0.2623928552503584,4.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,798,26.610248875105754,2,2,3-5,3.7353515625,3.677734375,3.7353515625,0.8629786372184753,41020.843102902174,1984.4130769232113,0.008217452002001635,3.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,810,27.01040333416313,2,2,3-5,3.271484375,3.267578125,3.271484375,0.9021090865135193,42957.700778561644,1465.3345013240921,0.2572915938855295,3.0,3.2
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,828,27.61063504195772,2,2,<3,2.78515625,2.779296875,2.78515625,0.8961719870567322,57632.716839221306,1230.7785636476488,0.2652960136881228,2.5,2.7
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,840,28.010789416963235,2,2,<3,2.869140625,2.873046875,2.869140625,0.9332433342933655,63364.29974627495,850.5939706185967,0.2706840895984092,2.5,2.8000000000000003
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,852,28.410943916998804,2,2,<3,2.490234375,2.4873046875,2.490234375,0.9493816494941711,67488.94926192984,802.6419471319124,0.2518426893649697,2.0,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,864,28.811098375124857,1,1,<3,1.962890625,1.9423828125,1.962890625,0.9196000099182129,96265.99917669222,1025.6162477217113,0.2735239765714461,1.5,
Garage4,Garage,E:\Research\Proximity\Analysis\Expe1\Garage4\Shareable\2026-06-25--15-06-13.r3d,882,29.41133000003174,1,1,<3,1.1904296875,1.14453125,1.1904296875,0.9441204071044922,116136.56835398823,626.8688844582089,0.02218703046074695,1.0,
