worker_key,image_id,recording,scene_type,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_z_m,manual_distance_band,distance_class_3,high_visibility_vest,helmet_status,helmet_worn_binary,orientation,occlusion_level,phone_status
Garage3_000240#1,Garage3_000240,Garage3,indoor_garage,1,471.505829,393.980896,590.860962,719.722412,501.344612,442.842123,561.022179,589.425806,3.902344,,3-6,true,worn_secured,true,Back,none,none
Garage3_000240#2,Garage3_000240,Garage3,indoor_garage,2,659.256714,405.851807,762.884521,639.923035,685.163666,440.962491,736.977569,546.294544,5.328125,,3-6,true,worn_secured,true,Side,none,none
Garage3_000264#1,Garage3_000264,Garage3,indoor_garage,1,499.489136,394.838623,633.180847,705.252991,532.912064,441.400778,599.757919,581.087244,4.144531,,3-6,true,worn_unknown,true,Back,none,none
Garage3_000264#2,Garage3_000264,Garage3,indoor_garage,2,716.830566,403.816315,815.89209,629.293091,741.595947,437.637831,791.126709,539.102381,5.527344,,3-6,true,worn_secured,true,Side,none,none
Garage3_000288#1,Garage3_000288,Garage3,indoor_garage,1,528.797852,394.791138,621.622437,676.742615,552.003998,437.08386,598.416291,563.962024,4.5625,,3-6,true,worn_unknown,true,Back,none,none
Garage3_000288#2,Garage3_000288,Garage3,indoor_garage,2,794.580322,405.89209,852.277222,623.183167,809.004547,438.485752,837.852997,536.266736,,3-6,3-6,true,worn_secured,true,Side,partial,none
Garage3_000312#1,Garage3_000312,Garage3,indoor_garage,1,548.837891,396.845764,638.522095,658.546326,571.258942,436.100848,616.101044,553.866101,4.941406,,3-6,true,worn_unknown,true,Back,none,none
Garage3_000312#2,Garage3_000312,Garage3,indoor_garage,2,859.333332,410.333328,914.333332,487.333328,873.083332,421.883328,900.583332,456.533328,,3-6,3-6,true,worn_unknown,true,uncertain,heavy,uncertain
Garage3_000348#1,Garage3_000348,Garage3,indoor_garage,1,533.875854,398.568512,618.260559,630.620361,554.97203,433.376289,597.164383,537.799621,5.623047,,3-6,true,worn_unknown,true,Back,none,none
Garage3_000384#1,Garage3_000384,Garage3,indoor_garage,1,530.202881,400.273315,603.292358,603.543091,548.47525,430.763781,585.019989,522.235181,6.277344,,>6,true,worn_unknown,true,Back,none,none
Garage3_000408#1,Garage3_000408,Garage3,indoor_garage,1,519.593994,402.218079,589.184082,595.716064,536.991516,431.242777,571.78656,518.31687,6.648438,,>6,true,worn_unknown,true,Back,none,none
Garage3_000432#1,Garage3_000432,Garage3,indoor_garage,1,522.721191,403.136627,587.905457,584.417236,539.017257,430.328718,571.609391,511.904992,7.066406,,>6,true,worn_unknown,true,Back,none,none
Garage3_000492#1,Garage3_000492,Garage3,indoor_garage,1,510.628326,404.281128,566.2146,556.286499,524.524895,427.081934,552.318031,495.484351,8.171875,,>6,true,worn_unknown,true,Back,none,none
Garage3_000540#1,Garage3_000540,Garage3,indoor_garage,1,502.356537,405.265778,550.979126,539.213257,514.512184,425.3579,538.823479,485.634265,9.28125,,>6,true,worn_unknown,true,Facing,none,none
Garage3_000540#2,Garage3_000540,Garage3,indoor_garage,2,872.333332,406.333328,923.333332,463.333328,885.083332,414.883328,910.583332,440.533328,,3-6,3-6,uncertain,worn_unknown,true,Side,heavy,none
Garage3_000852#1,Garage3_000852,Garage3,indoor_garage,1,599.309082,406.202637,656.817871,563.095093,613.686279,429.736505,642.440674,500.338111,8.164062,,>6,true,worn_secured,true,Facing,none,none
Garage3_000876#1,Garage3_000876,Garage3,indoor_garage,1,586.916565,406.568024,645.848145,569.999023,601.64946,431.082674,631.11525,504.626623,7.617188,,>6,true,worn_secured,true,Facing,none,uncertain
Garage3_000912#1,Garage3_000912,Garage3,indoor_garage,1,551.922607,404.597534,617.472778,578.845459,568.31015,430.734723,601.085235,509.146289,7.261719,,>6,true,worn_secured,true,Facing,none,none
Garage3_000948#1,Garage3_000948,Garage3,indoor_garage,1,526.81897,401.515228,583.279541,591.687256,540.934113,430.041032,569.164398,515.618445,6.742188,,>6,true,worn_secured,true,Side,none,none
Garage3_001224#1,Garage3_001224,Garage3,indoor_garage,1,536.616028,402.845642,612.596558,635.393127,555.61116,437.727765,593.601426,542.374133,5.445312,,3-6,true,worn_unknown,true,Facing,none,none
Garage3_001248#1,Garage3_001248,Garage3,indoor_garage,1,561.27124,405.601227,674.506897,669.868835,589.580154,445.241368,646.197983,564.161792,5.003906,,3-6,true,worn_unsecured,true,Facing,none,none
Garage3_001272#1,Garage3_001272,Garage3,indoor_garage,1,593.108826,403.316345,707.987,696.387817,621.82837,447.277066,679.267456,579.159228,4.449219,,3-6,true,worn_unsecured,true,Facing,none,none
Garage3_001296#1,Garage3_001296,Garage3,indoor_garage,1,627.840454,394.645386,759.408447,719.355286,660.732452,443.351871,726.516449,589.471326,3.771484,,3-6,true,worn_unknown,true,Facing,none,none
Garage3_001320#1,Garage3_001320,Garage3,indoor_garage,1,664.324341,394.602631,816.492798,719.559937,702.366455,443.346227,778.450684,589.577015,3.294922,,3-6,true,worn_unknown,true,Facing,partial,none
Garage3_001356#1,Garage3_001356,Garage3,indoor_garage,1,757.539185,387.509125,959.319214,719.247314,807.984192,437.269853,908.874207,586.552038,2.541016,,<3,true,worn_unknown,true,Facing,partial,none
Garage3_001524#1,Garage3_001524,Garage3,indoor_garage,1,0.396881,368.329956,230.084045,719.385437,57.818672,420.988278,172.662254,578.963245,3.03125,,3-6,true,worn_secured,true,Side,partial,none
Garage3_001548#1,Garage3_001548,Garage3,indoor_garage,1,126.50853,377.330444,264.130249,719.472778,160.91396,428.651794,229.724819,582.615844,2.271484,,<3,true,worn_secured,true,Side,partial,call
Garage3_001572#1,Garage3_001572,Garage3,indoor_garage,1,231.185211,384.107941,371.969513,719.362183,266.381286,434.396077,336.773438,585.260486,2.654297,,<3,true,worn_secured,true,Back,none,none
Garage3_001596#1,Garage3_001596,Garage3,indoor_garage,1,261.200775,384.711731,452.391174,719.067627,308.998375,434.865115,404.593574,585.325269,2.994141,,<3,true,worn_unknown,true,Back,none,none
Garage3_001620#1,Garage3_001620,Garage3,indoor_garage,1,336.807495,386.719116,449.710876,719.699341,365.03334,436.66615,421.485031,586.507251,3.433594,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001668#1,Garage3_001668,Garage3,indoor_garage,1,808.662781,390.319427,959.595886,719.27063,846.396057,439.662107,921.86261,587.690149,2.494141,,<3,true,worn_unknown,true,Back,partial,none
Garage3_001668#2,Garage3_001668,Garage3,indoor_garage,2,386.346039,397.627167,504.17807,701.647095,415.804047,443.230156,474.720062,580.039124,4.246094,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001692#1,Garage3_001692,Garage3,indoor_garage,1,723.460999,389.259979,896.321411,719.422852,766.676102,438.78441,853.106308,587.357703,2.921875,,<3,true,worn_unknown,true,Back,partial,none
Garage3_001692#2,Garage3_001692,Garage3,indoor_garage,2,424.421906,397.740784,509.630219,671.030273,445.723984,438.734207,488.328141,561.714477,4.753906,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001716#1,Garage3_001716,Garage3,indoor_garage,1,704.865112,392.79425,835.740845,719.670715,737.584045,441.82572,803.021912,588.920129,3.494141,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001716#2,Garage3_001716,Garage3,indoor_garage,2,438.144348,396.636292,523.568909,642.457214,459.500488,433.50943,502.212769,544.128845,5.25,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001752#1,Garage3_001752,Garage3,indoor_garage,1,669.53186,397.867126,783.771606,686.289307,698.091797,441.130453,755.211669,570.920435,4.244141,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001752#2,Garage3_001752,Garage3,indoor_garage,2,454.205933,398.742188,527.455811,614.0271,472.518403,431.034925,509.143342,527.913135,5.890625,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001788#1,Garage3_001788,Garage3,indoor_garage,1,654.949463,400.949615,746.227844,655.487305,677.769058,439.130268,723.408249,553.672229,5.039062,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001788#2,Garage3_001788,Garage3,indoor_garage,2,464.548767,395.527771,535.500793,597.547302,482.286773,425.830701,517.762787,516.73949,6.574219,,>6,true,worn_unknown,true,Back,none,none
Garage3_001812#1,Garage3_001812,Garage3,indoor_garage,1,638.243774,400.623962,723.287476,623.345581,659.5047,434.032205,702.02655,534.256933,5.59375,,3-6,true,worn_unknown,true,Back,none,none
Garage3_001812#2,Garage3_001812,Garage3,indoor_garage,2,473.318665,397.061005,536.167053,581.099609,489.030762,424.666796,520.454956,507.484167,6.980469,,>6,true,worn_unknown,true,Back,none,none
Garage3_001848#1,Garage3_001848,Garage3,indoor_garage,1,627.048645,404.114197,701.153259,602.262878,645.574799,433.836499,682.627105,523.003406,6.367188,,>6,true,worn_unknown,true,Back,none,none
Garage3_001848#2,Garage3_001848,Garage3,indoor_garage,2,481.279541,403.226074,541.614624,567.242188,496.363312,427.828491,526.530853,501.635742,7.746094,,>6,true,worn_unknown,true,Back,none,none
Garage3_001908#1,Garage3_001908,Garage3,indoor_garage,1,626.177124,407.152832,689.869507,567.305725,642.10022,431.175766,673.946411,503.244568,7.646484,,>6,true,worn_unknown,true,Back,none,none
Garage3_001908#2,Garage3_001908,Garage3,indoor_garage,2,494.249451,404.348602,544.260132,545.652222,506.752121,425.544145,531.757462,489.130774,8.953125,,>6,true,worn_unknown,true,Back,none,none
Garage3_001932#1,Garage3_001932,Garage3,indoor_garage,1,629.004517,411.419403,698.054932,559.187134,646.267121,433.584563,680.792328,500.080042,8.074219,,>6,true,worn_unknown,true,Back,none,none
Garage3_001932#2,Garage3_001932,Garage3,indoor_garage,2,490.293915,405.345703,539.87561,538.995117,502.689339,425.393115,527.480186,485.535351,9.589844,,>6,true,worn_unknown,true,Back,none,none
Garage3_001956#1,Garage3_001956,Garage3,indoor_garage,1,655.705322,412.677612,703.609314,553.665894,667.68132,433.825854,691.633316,497.270581,8.703125,,>6,true,worn_unknown,true,Side,none,none
Garage3_001956#2,Garage3_001956,Garage3,indoor_garage,2,495.180908,405.620453,534.622925,537.043457,505.041412,425.333904,524.762421,484.474255,9.84375,,>6,true,worn_unknown,true,Facing,none,none
Garage3_001980#1,Garage3_001980,Garage3,indoor_garage,1,667.522583,410.560913,723.727417,547.069153,681.573791,431.037149,709.676209,492.465857,9.3125,,>6,true,worn_unknown,true,Back,none,none
Garage3_001980#2,Garage3_001980,Garage3,indoor_garage,2,482.66684,404.813599,524.115967,530.780457,493.029122,423.708628,513.753685,480.393714,,>6,>6,true,worn_unknown,true,Back,none,none
Garage3_002148#1,Garage3_002148,Garage3,indoor_garage,1,444.601074,400.067413,477.104248,500.686798,452.726867,415.160321,468.978454,460.439044,,>6,>6,true,worn_unknown,true,Back,none,none
Garage3_002148#2,Garage3_002148,Garage3,indoor_garage,2,779.333332,413.333328,818.333332,514.333328,789.083332,428.483328,808.583332,473.933328,,>6,>6,true,worn_unknown,true,Back,none,none
Garage3_002580#1,Garage3_002580,Garage3,indoor_garage,1,416.164581,404.804169,459.999664,538.132141,427.123352,424.803365,449.040893,484.800952,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage3_002580#2,Garage3_002580,Garage3,indoor_garage,2,752.3172,408.820496,784.315063,510.953796,760.316666,424.140491,776.315597,470.100476,,>6,>6,true,worn_unknown,true,Side,none,uncertain
Garage3_002604#1,Garage3_002604,Garage3,indoor_garage,1,410.714996,406.840942,462.43396,546.587952,423.644737,427.802993,449.504219,490.689148,,>6,>6,true,worn_secured,true,Facing,none,none
Garage3_002604#2,Garage3_002604,Garage3,indoor_garage,2,740.838013,409.697754,777.677673,510.792114,750.047928,424.861908,768.467758,470.35437,,>6,>6,true,worn_unknown,true,Facing,none,uncertain
Garage3_002652#1,Garage3_002652,Garage3,indoor_garage,1,393.202423,403.58313,452.700348,563.432861,408.076904,427.56059,437.825867,499.492969,8.039062,,>6,true,worn_unknown,true,Facing,none,none
Garage3_002652#2,Garage3_002652,Garage3,indoor_garage,2,718.553223,410.626923,754.606323,512.534668,727.566498,425.913085,745.593048,471.77157,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage3_002676#1,Garage3_002676,Garage3,indoor_garage,1,391.365845,403.362488,452.860901,572.092407,406.739609,428.671976,437.487137,504.600439,7.5625,,>6,true,worn_unknown,true,Facing,partial,none
Garage3_002676#2,Garage3_002676,Garage3,indoor_garage,2,710.928223,411.081299,747.947388,524.918823,720.183014,428.156928,738.692597,479.383813,,>6,>6,true,worn_unknown,true,Facing,none,uncertain
Garage3_002700#1,Garage3_002700,Garage3,indoor_garage,1,384.325562,405.941223,444.859314,585.495605,399.459,432.87438,429.725876,513.673852,7.009766,,>6,true,worn_secured,true,Facing,none,none
Garage3_002700#2,Garage3_002700,Garage3,indoor_garage,2,702.994019,408.460754,741.002625,518.292603,712.49617,424.935531,731.500473,474.359863,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage3_002796#1,Garage3_002796,Garage3,indoor_garage,1,349.280151,400.321411,442.174194,651.205383,372.503662,437.954007,418.950683,550.851794,5.042969,,3-6,true,worn_secured,true,Facing,none,none
Garage3_002796#2,Garage3_002796,Garage3,indoor_garage,2,616.464844,413.079346,660.33374,534.107178,627.432068,431.233521,649.366516,485.696045,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage3_002820#1,Garage3_002820,Garage3,indoor_garage,1,344.374054,399.513489,437.009216,682.561401,367.532845,441.970676,413.850425,569.342236,4.71875,,3-6,true,absent,false,Facing,none,none
Garage3_002820#2,Garage3_002820,Garage3,indoor_garage,2,585.949402,411.889832,623.149841,534.118774,595.249512,430.224173,613.849731,485.227197,,>6,>6,true,worn_unknown,true,Side,none,uncertain
Garage3_002844#1,Garage3_002844,Garage3,indoor_garage,1,322.910065,394.044159,436.624054,708.733887,351.338562,441.247618,408.195557,582.857996,4.203125,,3-6,true,worn_secured,true,Facing,none,none
Garage3_002844#2,Garage3_002844,Garage3,indoor_garage,2,533.993225,410.341675,598.727783,535.948914,550.176865,429.182761,582.544144,485.706018,,>6,>6,true,worn_unknown,true,Side,none,none
Garage3_002868#1,Garage3_002868,Garage3,indoor_garage,1,317.084961,389.708405,433.710266,719.779053,346.241287,439.219002,404.55394,587.750794,3.753906,,3-6,true,worn_secured,true,Facing,none,none
Garage3_002868#2,Garage3_002868,Garage3,indoor_garage,2,483.945099,409.346008,561.707764,538.551453,503.385765,428.726825,542.267098,486.869275,9.652344,,>6,true,worn_unknown,true,Side,none,none
Garage3_002892#1,Garage3_002892,Garage3,indoor_garage,1,272.089172,385.345001,403.878204,719.456543,305.03643,435.461732,370.930946,585.811926,3.296875,,3-6,true,worn_secured,true,Facing,none,none
Garage3_002892#2,Garage3_002892,Garage3,indoor_garage,2,458.566132,408.037628,504.492828,536.383545,470.047806,427.289516,493.011154,485.045178,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage3_002916#1,Garage3_002916,Garage3,indoor_garage,1,194.550339,391.723114,381.368652,719.469543,241.254917,440.885078,334.664074,588.370971,2.939453,,<3,true,worn_secured,true,Facing,partial,none
Garage3_002916#2,Garage3_002916,Garage3,indoor_garage,2,429.393036,406.034119,463.999237,536.997192,438.044586,425.67858,455.347687,484.611963,,>6,>6,true,worn_unknown,true,Side,none,none
Garage3_002940#1,Garage3_002940,Garage3,indoor_garage,1,141.104401,379.749451,290.843933,719.820679,178.539284,430.760135,253.40905,583.792188,2.564453,,<3,true,worn_secured,true,Side,partial,none
Garage3_002940#3,Garage3_002940,Garage3,indoor_garage,3,383.831116,409.914734,428.836792,535.767883,395.082535,428.792706,417.585373,485.426623,,>6,>6,true,worn_unknown,true,Side,none,none
Garage3_002964#1,Garage3_002964,Garage3,indoor_garage,1,0.282108,373.811157,172.585815,719.220947,43.358035,425.622625,129.509888,581.057031,2.203125,,<3,true,worn_secured,true,Side,partial,none
Garage3_002964#2,Garage3_002964,Garage3,indoor_garage,2,342.50708,406.901825,400.398804,534.044067,356.980011,425.973161,385.925873,483.18717,,>6,>6,true,worn_unknown,true,Side,partial,none
Garage3_002988#1,Garage3_002988,Garage3,indoor_garage,1,0.159385,486.481293,36.040726,719.421875,9.12972,521.42238,27.070391,626.245642,2.986328,,<3,true,uncertain,uncertain,uncertain,heavy,uncertain
Garage3_002988#2,Garage3_002988,Garage3,indoor_garage,2,319.333332,400.333328,351.333332,454.333328,327.333332,408.433328,343.333332,432.733328,,>6,>6,true,worn_unknown,true,Side,partial,uncertain
Garage3_003228#1,Garage3_003228,Garage3,indoor_garage,1,363.75528,409.029968,411.611755,540.512451,375.719399,428.75234,399.647636,487.919458,,>6,>6,true,worn_unknown,true,Side,none,none
Garage3_003336#1,Garage3_003336,Garage3,indoor_garage,1,532.99823,408.603516,614.696594,560.667847,553.422821,431.413166,594.272003,499.842115,8.242188,,>6,true,worn_unknown,true,Side,none,none
Garage3_003372#1,Garage3_003372,Garage3,indoor_garage,1,605.474854,409.297943,673.761475,565.593628,622.546509,432.742296,656.68982,503.075354,,>6,>6,true,worn_unknown,true,Side,none,none
Garage3_003420#1,Garage3_003420,Garage3,indoor_garage,1,247.348389,399.680878,367.875092,667.894592,277.480065,439.912935,337.743416,560.609106,4.703125,,3-6,true,worn_secured,true,Side,none,none
Garage3_003420#2,Garage3_003420,Garage3,indoor_garage,2,730.11617,421.164276,778.591878,578.975667,742.235097,444.835985,766.472951,515.851111,,>6,>6,true,worn_unknown,true,Side,partial,none
Garage3_003456#1,Garage3_003456,Garage3,indoor_garage,1,356.223297,395.176758,441.992432,654.490234,377.665581,434.073779,420.550148,550.764844,4.945312,,3-6,true,worn_secured,true,Side,none,none
Garage3_003456#2,Garage3_003456,Garage3,indoor_garage,2,796.612915,414.363007,870.65271,586.467529,815.122864,440.178685,852.142761,517.62572,,>6,>6,true,worn_unknown,true,Side,partial,none
Garage3_003480#1,Garage3_003480,Garage3,indoor_garage,1,391.842041,398.10022,502.75946,641.31189,419.571396,434.58197,475.030105,544.027222,5.191406,,3-6,true,worn_secured,true,Side,none,none
Garage3_003480#2,Garage3_003480,Garage3,indoor_garage,2,899.419312,408.812897,934.439819,447.336548,908.174439,414.591445,925.684692,431.927088,,3-6,3-6,uncertain,worn_unknown,true,Side,heavy,uncertain
Garage3_003588#1,Garage3_003588,Garage3,indoor_garage,1,601.070679,401.439453,660.979004,598.182434,616.04776,430.9509,646.001923,519.485242,6.335938,,>6,true,worn_unknown,true,Side,none,none
Garage4_000114#1,Garage4_000114,Garage4,indoor_garage,1,764.903198,361.885742,959.30188,719.217346,813.502868,415.485483,910.702209,576.284704,1.942383,,<3,false,absent,false,Side,partial,none
Garage4_000114#2,Garage4_000114,Garage4,indoor_garage,2,0.179615,357.652405,152.985306,719.14209,38.381038,411.875858,114.783883,574.546216,2.898438,,<3,true,worn_unknown,true,Back,partial,none
Garage4_000132#1,Garage4_000132,Garage4,indoor_garage,1,67.036224,370.727783,255.462402,719.714966,114.142769,423.07586,208.355858,580.120093,1.863281,,<3,true,worn_unknown,true,Back,partial,none
Garage4_000132#2,Garage4_000132,Garage4,indoor_garage,2,676.553223,370.204773,856.460327,719.643555,721.529999,422.62059,811.483551,579.868042,2.21582,,<3,false,absent,false,Side,partial,none
Garage4_000144#1,Garage4_000144,Garage4,indoor_garage,1,664.510986,377.413452,786.56488,719.470703,695.02446,428.72204,756.051406,582.647803,2.365234,,<3,false,absent,false,Side,partial,uncertain
Garage4_000144#2,Garage4_000144,Garage4,indoor_garage,2,172.794678,374.010864,331.797302,719.435303,212.545334,425.82453,292.046646,581.265527,2.048828,,<3,true,worn_unknown,true,Back,none,none
Garage4_000162#1,Garage4_000162,Garage4,indoor_garage,1,242.36467,376.036682,456.526062,718.529419,295.905018,427.410593,402.985714,581.532324,2.472656,,<3,true,worn_unknown,true,Back,partial,none
Garage4_000162#2,Garage4_000162,Garage4,indoor_garage,2,628.479614,383.434021,752.216553,719.593384,659.413849,433.857925,721.282318,585.129639,2.808594,,<3,false,absent,false,Side,none,none
Garage4_000174#1,Garage4_000174,Garage4,indoor_garage,1,308.38266,382.633911,477.427734,719.650513,350.643929,433.186401,435.166465,584.843872,2.748047,,<3,true,worn_unknown,true,Back,none,none
Garage4_000174#2,Garage4_000174,Garage4,indoor_garage,2,574.504028,385.634857,728.78833,719.514038,613.075103,435.716734,690.217254,585.962366,3.359375,,3-6,false,absent,false,Back,none,none
Garage4_000186#1,Garage4_000186,Garage4,indoor_garage,1,365.760193,387.300018,498.438995,719.477539,398.929893,437.126646,465.269295,586.606531,3.080078,,3-6,true,worn_unknown,true,Back,partial,none
Garage4_000186#2,Garage4_000186,Garage4,indoor_garage,2,578.456909,396.292419,710.838135,717.623779,611.552215,444.492123,677.742828,589.091235,3.742188,,3-6,false,absent,false,Back,none,none
Garage4_000204#1,Garage4_000204,Garage4,indoor_garage,1,423.874237,392.393005,545.037109,718.63147,454.164955,441.328775,514.746391,588.136084,3.568359,,3-6,true,worn_unknown,true,Back,none,none
Garage4_000204#2,Garage4_000204,Garage4,indoor_garage,2,593.795166,400.792877,690.757751,689.433716,618.035812,444.089003,666.517105,573.97738,4.503906,,3-6,false,absent,false,Back,none,none
Garage4_000216#1,Garage4_000216,Garage4,indoor_garage,1,444.593903,391.561157,565.584351,717.095764,474.841515,440.391348,535.336739,586.881921,3.921875,,3-6,true,worn_unknown,true,Back,none,none
Garage4_000216#2,Garage4_000216,Garage4,indoor_garage,2,581.976807,395.363708,698.532593,653.66272,611.115753,434.10856,669.393647,550.343115,4.933594,,3-6,false,absent,false,Back,none,none
Garage4_000228#1,Garage4_000228,Garage4,indoor_garage,1,458.659912,396.069305,583.907532,687.744019,489.971817,439.820512,552.595627,571.074133,4.339844,,3-6,true,worn_unknown,true,Back,none,none
Garage4_000228#2,Garage4_000228,Garage4,indoor_garage,2,592.630493,400.439209,688.009888,633.799622,616.475342,435.443271,664.165039,540.455457,5.332031,,3-6,false,absent,false,Back,none,none
Garage4_000240#1,Garage4_000240,Garage4,indoor_garage,1,477.386444,398.489777,584.406189,680.304443,504.14138,440.761977,557.651253,567.578577,4.628906,,3-6,true,worn_unknown,true,Back,none,none
Garage4_000240#2,Garage4_000240,Garage4,indoor_garage,2,603.479126,402.645172,692.77832,623.319702,625.803924,435.746352,670.453521,535.04989,5.589844,,3-6,false,absent,false,Back,none,none
Garage4_000258#1,Garage4_000258,Garage4,indoor_garage,1,514.007263,397.608154,599.490967,645.042725,535.378189,434.72334,578.120041,546.068897,5.140625,,3-6,true,worn_unknown,true,Back,none,none
Garage4_000258#2,Garage4_000258,Garage4,indoor_garage,2,607.254761,403.40918,686.562195,598.196411,627.081619,432.627265,666.735337,520.281519,6.429688,,>6,false,absent,false,Back,none,none
Garage4_000282#1,Garage4_000282,Garage4,indoor_garage,1,539.90332,396.634369,615.959717,617.460815,558.917419,429.758336,596.945618,529.130237,5.867188,,3-6,true,worn_secured,true,Back,none,none
Garage4_000282#2,Garage4_000282,Garage4,indoor_garage,2,620.466248,401.878143,681.344116,572.794434,635.685715,427.515587,666.124649,504.427918,7.339844,,>6,false,absent,false,Back,none,none
Garage4_000282#3,Garage4_000282,Garage4,indoor_garage,3,205.826279,411.381958,247.50209,585.070679,216.245232,437.435266,237.083137,515.595191,7.066406,,>6,true,worn_unknown,true,Side,heavy,uncertain
Garage4_000306#1,Garage4_000306,Garage4,indoor_garage,1,582.883789,402.506287,673.266479,604.165649,605.479461,432.755191,650.670807,523.501904,6.203125,,>6,true,worn_unknown,true,Back,partial,none
Garage4_000306#2,Garage4_000306,Garage4,indoor_garage,2,310.401917,398.97052,381.587128,631.933411,328.19822,433.914954,363.790825,538.748255,5.507812,,3-6,true,worn_unknown,true,Side,none,none
Garage4_000306#3,Garage4_000306,Garage4,indoor_garage,3,628.591187,403.646393,675.867554,555.206055,640.410279,426.380342,664.048462,494.58219,6.222656,,>6,false,absent,false,Side,partial,none
Garage4_000336#1,Garage4_000336,Garage4,indoor_garage,1,491.046143,399.915283,553.56897,635.931458,506.67685,435.317709,537.938263,541.524988,5.34375,,3-6,true,worn_unknown,true,Side,none,none
Garage4_000336#2,Garage4_000336,Garage4,indoor_garage,2,646.476685,407.224548,708.401245,583.329163,661.957825,433.64024,692.920105,512.887317,7.035156,,>6,true,worn_unknown,true,Back,none,none
Garage4_000336#3,Garage4_000336,Garage4,indoor_garage,3,608.621216,403.176392,651.714355,531.109436,619.394501,422.366349,640.94107,479.936218,,>6,>6,false,absent,false,Side,none,none
Garage4_000354#1,Garage4_000354,Garage4,indoor_garage,1,605.341003,403.902527,671.033142,643.645996,621.764038,439.864047,654.610107,547.748608,5.070312,,3-6,true,worn_unknown,true,Side,partial,none
Garage4_000354#2,Garage4_000354,Garage4,indoor_garage,2,651.605835,400.796265,712.599854,571.979004,666.85434,426.473676,697.351349,503.505908,7.46875,,>6,true,worn_unknown,true,Back,partial,none
Garage4_000354#3,Garage4_000354,Garage4,indoor_garage,3,592.711975,400.852875,620.100769,474.71875,599.559174,411.932756,613.253571,445.1724,,>6,>6,true,absent,false,Side,partial,none
Garage4_000384#1,Garage4_000384,Garage4,indoor_garage,1,797.674438,402.572205,860.553955,652.65271,813.394317,440.084281,844.834076,552.620508,8.117188,,>6,true,worn_unknown,true,Side,partial,none
Garage4_000384#2,Garage4_000384,Garage4,indoor_garage,2,664.370056,403.197571,718.059692,555.891235,677.792465,426.101621,704.637283,494.813769,8.546875,,>6,true,worn_unknown,true,Back,none,none
Garage4_000384#3,Garage4_000384,Garage4,indoor_garage,3,548.708313,409.595215,595.86438,512.458374,560.49733,425.024689,584.075363,471.31311,,>6,>6,false,absent,false,Back,none,none
Garage4_000396#1,Garage4_000396,Garage4,indoor_garage,1,664.520691,403.583954,716.853027,549.018555,677.603775,425.399144,703.769943,490.844715,8.898438,,>6,true,worn_unknown,true,Back,none,none
Garage4_000396#2,Garage4_000396,Garage4,indoor_garage,2,513.810181,408.538391,568.32489,512.278687,527.438858,424.099435,554.696213,470.782569,17.140625,,>6,false,absent,false,Side,none,none
Garage4_000396#3,Garage4_000396,Garage4,indoor_garage,3,879.333332,402.333328,938.333332,483.333328,894.083332,414.483328,923.583332,450.933328,,3-6,3-6,false,worn_unknown,true,Side,partial,none
Garage4_000426#1,Garage4_000426,Garage4,indoor_garage,1,654.122681,410.440887,699.765381,537.366821,665.533356,429.479777,688.354706,486.596447,9.726562,,>6,true,worn_unknown,true,Back,none,none
Garage4_000426#2,Garage4_000426,Garage4,indoor_garage,2,471.354309,403.745483,500.5242,510.259338,478.646782,419.722561,493.231727,467.653796,,>6,>6,false,absent,false,Facing,none,none
Garage4_000444#1,Garage4_000444,Garage4,indoor_garage,1,640.732178,405.697449,684.43634,529.306824,651.658218,424.238855,673.510299,479.863074,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_000444#2,Garage4_000444,Garage4,indoor_garage,2,426.993225,402.072693,475.071106,512.489685,439.012695,418.635242,463.051636,468.322888,10.945312,,>6,false,absent,false,Facing,none,none
Garage4_000456#1,Garage4_000456,Garage4,indoor_garage,1,403.465637,404.040527,448.877625,514.982483,414.818634,420.68182,437.524628,470.605701,10.144531,,>6,false,absent,false,Facing,none,none
Garage4_000456#2,Garage4_000456,Garage4,indoor_garage,2,628.291077,403.808411,664.708374,525.736572,637.395401,422.097635,655.60405,476.965308,,>6,>6,true,worn_unknown,true,Facing,none,none
Garage4_000474#1,Garage4_000474,Garage4,indoor_garage,1,368.702728,403.6539,423.003662,519.8927,382.277962,421.08972,409.428428,473.39718,10.058594,,>6,false,absent,false,Facing,none,none
Garage4_000474#2,Garage4_000474,Garage4,indoor_garage,2,599.566895,409.088654,649.238403,521.098511,611.984772,425.890133,636.820526,476.294568,,>6,>6,true,worn_unknown,true,Side,none,none
